aryne_ID,aryne_energy
aryne_1201,
aryne_1202,-1249.7357
aryne_1203,-1154.7769
aryne_1204,-825.2424
aryne_1205,-796.028
aryne_1206,-796.0255
aryne_1207,-796.0252
aryne_1208,-697.2919
aryne_1209,-995.4543
aryne_1210,-1175.6794
aryne_1211,-1175.7459
aryne_1212,-809.2868
aryne_1213,-602.2077
aryne_1214,
aryne_1215,-541.9417
aryne_1216,
aryne_1217,-909.1971
aryne_1218,-847.7577
aryne_1219,-815.8358
aryne_1220,-815.7945
aryne_1221,-471.7822
aryne_1222,-596.0903
aryne_1223,-788.3721
aryne_1224,-564.2675
aryne_1225,-941.2253
aryne_1226,
aryne_1227,
aryne_1228,-832.9337
aryne_1229,-375.7459
aryne_1230,-375.7305
aryne_1231,-834.0231
aryne_1232,
aryne_1233,-539.2649
aryne_1234,-827.9657
aryne_1235,-1526.832
aryne_1236,-470.3393
aryne_1237,-470.3155
aryne_1238,-508.9611
aryne_1239,-393.9876
aryne_1240,-394.0284
aryne_1241,-1036.1807
aryne_1242,-523.2545
aryne_1243,-677.4102
aryne_1244,
aryne_1245,
aryne_1246,
aryne_1247,-560.3159
aryne_1248,-1494.8402
aryne_1249,
aryne_1250,-828.0059
aryne_1251,-523.3057
aryne_1252,-521.062
aryne_1253,-504.9744
aryne_1254,-469.2203
aryne_1255,-618.2718
aryne_1256,-561.451
aryne_1257,
aryne_1258,-506.1383
aryne_1259,-485.1873
aryne_1260,-748.6754
aryne_1261,
aryne_1262,-568.9961
aryne_1263,-811.9887
aryne_1264,-502.3211
aryne_1265,-748.756
aryne_1266,-925.165
aryne_1267,-925.187
aryne_1268,
aryne_1269,-714.7432
aryne_1270,-469.1629
aryne_1271,-469.1601
aryne_1272,-941.2041
aryne_1273,-539.2832
aryne_1274,-941.195
aryne_1275,-677.4831
aryne_1276,-717.1474
aryne_1277,-521.062
aryne_1278,-522.2219
aryne_1279,-657.5517
aryne_1280,-811.9624
aryne_1281,-822.9347
aryne_1282,-848.9209
aryne_1283,-1016.417
aryne_1284,-502.2897
aryne_1285,-698.216
aryne_1286,
aryne_1287,-507.3037
aryne_1288,-1343.1189
aryne_1289,-566.4576
aryne_1290,-922.8649
aryne_1291,-602.3517
aryne_1292,-602.3525
aryne_1293,-1343.0858
aryne_1294,-469.2023
aryne_1295,-469.1163
aryne_1296,-469.1565
aryne_1297,-564.225
aryne_1298,-1318.2822
aryne_1299,-586.2992
aryne_1300,-586.2779
aryne_1301,
aryne_1302,-1155.8809
aryne_1303,-1155.8916
aryne_1304,-489.0478
aryne_1305,-945.0744
aryne_1306,-635.4589
aryne_1307,
aryne_1308,-677.5171
aryne_1309,
aryne_1310,-925.2375
aryne_1311,-469.2344
aryne_1312,
aryne_1313,-504.9973
aryne_1314,-920.2146
aryne_1315,-1229.8035
aryne_1316,-586.2917
aryne_1317,-586.2725
aryne_1318,
aryne_1319,-470.3447
aryne_1320,-470.3234
aryne_1321,-504.988
aryne_1322,-903.0708
aryne_1323,-919.0961
aryne_1324,-622.0865
aryne_1325,-1362.8958
aryne_1326,
aryne_1327,-598.3879
aryne_1328,-1168.0453
aryne_1329,-928.9977
aryne_1330,-925.2109
aryne_1331,-598.339
aryne_1332,-1434.1783
aryne_1333,-903.0529
aryne_1334,-847.7295
aryne_1335,-491.2632
aryne_1336,-491.2399
aryne_1337,-1149.6954
aryne_1338,
aryne_1339,
aryne_1340,-1168.025
aryne_1341,-904.1931
aryne_1342,
aryne_1343,-482.827
aryne_1344,-827.9603
aryne_1345,-1000.3946
aryne_1346,-909.1422
aryne_1347,-557.6058
aryne_1348,-866.0693
aryne_1349,-920.2065
aryne_1350,-941.202
aryne_1351,-956.0096
aryne_1352,
aryne_1353,-1184.006
aryne_1354,-544.3451
aryne_1355,-752.8381
aryne_1356,-614.338
aryne_1357,-1191.7121
aryne_1358,-682.6806
aryne_1359,-682.7157
aryne_1360,
aryne_1361,-1191.7533
aryne_1362,-1514.67
aryne_1363,-508.8575
aryne_1364,-903.0983
aryne_1365,-1098.5136
aryne_1366,-606.1223
aryne_1367,-606.0955
aryne_1368,-945.0569
aryne_1369,-945.0485
aryne_1370,-1020.198
aryne_1371,
aryne_1372,
aryne_1373,-506.1289
aryne_1374,
aryne_1375,-1032.2704
aryne_1376,-489.0625
aryne_1377,-582.4754
aryne_1378,-582.4712
aryne_1379,-845.063
aryne_1380,-485.2232
aryne_1381,-698.7352
aryne_1382,-586.2746
aryne_1383,-677.4795
aryne_1384,-827.9124
aryne_1385,-634.1735
aryne_1386,-507.2704
aryne_1387,-1016.2994
aryne_1388,-1343.1575
aryne_1389,-940.0025
aryne_1390,-827.9621
aryne_1391,-602.1739
aryne_1392,-673.5602
aryne_1393,-825.224
aryne_1394,-697.231
aryne_1395,-489.0034
aryne_1396,-488.9532
aryne_1397,-1032.2987
aryne_1398,-638.0798
aryne_1399,
aryne_1400,
aryne_1401,-1020.2587
aryne_1402,-697.2192
aryne_1403,-1020.2239
aryne_1404,-847.7372
aryne_1405,-887.0565
aryne_1406,-887.1067
aryne_1407,-397.9357
aryne_1408,-397.9356
aryne_1409,-397.9366
aryne_1410,-1229.8784
aryne_1411,-831.7309
aryne_1412,-1036.1451
aryne_1413,
aryne_1414,-941.2003
aryne_1415,-490.0707
aryne_1416,
aryne_1417,-882.0072
aryne_1418,-957.1564
aryne_1419,-900.3928
aryne_1420,-827.8886
aryne_1421,-812.0517
aryne_1422,-559.073
aryne_1423,-505.0734
aryne_1424,-543.1233
aryne_1425,-811.9487
aryne_1426,-904.2078
aryne_1427,
aryne_1428,-920.2414
aryne_1429,-929.0353
aryne_1430,-929.0049
aryne_1431,-598.4792
aryne_1432,-489.0771
aryne_1433,-489.0095
aryne_1434,-598.4111
aryne_1435,-606.1096
aryne_1436,-1116.1185
aryne_1437,-940.0583
aryne_1438,-1343.1016
aryne_1439,-1032.2814
aryne_1440,-507.2959
aryne_1441,-507.2923
aryne_1442,-523.2688
aryne_1443,-582.4561
aryne_1444,-473.0309
aryne_1445,-472.9998
aryne_1446,-941.152
aryne_1447,-353.7768
aryne_1448,-602.2359
aryne_1449,-1343.1369
aryne_1450,-1243.2058
aryne_1451,-413.9002
aryne_1452,-1000.4047
aryne_1453,-1149.7441
aryne_1454,-900.4194
aryne_1455,-680.0318
aryne_1456,-432.1276
aryne_1457,-432.1222
aryne_1458,-582.3852
aryne_1459,-582.3641
aryne_1460,-244.3584
aryne_1461,-488.9405
aryne_1462,
aryne_1463,-602.2861
aryne_1464,-357.6439
aryne_1465,-941.2308
aryne_1466,-602.2382
aryne_1467,-1154.7125
aryne_1468,-508.861
aryne_1469,-489.077
aryne_1470,-489.0207
aryne_1471,-1343.1133
aryne_1472,-489.0378
aryne_1473,-488.9696
aryne_1474,
aryne_1475,-450.8519
aryne_1476,
aryne_1477,-945.0668
aryne_1478,-1036.17
aryne_1479,-1359.1083
aryne_1480,-596.0687
aryne_1481,
aryne_1482,
aryne_1483,-1585.9789
aryne_1484,-831.8266
aryne_1485,-916.4058
aryne_1486,-614.4068
aryne_1487,-505.0939
aryne_1488,-903.1009
aryne_1489,-941.2212
aryne_1490,
aryne_1491,-1016.4354
aryne_1492,-491.3023
aryne_1493,-491.3095
aryne_1494,-586.2775
aryne_1495,-940.0162
aryne_1496,-469.1611
aryne_1497,-573.5863
aryne_1498,-697.3234
aryne_1499,-633.0074
aryne_1500,-1171.8831
aryne_1501,-807.0107
aryne_1502,-560.3298
aryne_1503,-602.2159
aryne_1504,-795.9994
aryne_1505,-795.9233
aryne_1506,-704.8148
aryne_1507,-1091.439
aryne_1508,-582.4631
aryne_1509,-523.3129
aryne_1510,-618.2587
aryne_1511,-584.1044
aryne_1512,-355.9623
aryne_1513,-355.9667
aryne_1514,-831.8117
aryne_1515,-811.9242
aryne_1516,-485.2483
aryne_1517,-535.3839
aryne_1518,-535.386
aryne_1519,-535.3845
aryne_1520,
aryne_1521,-491.3058
aryne_1522,-491.2988
aryne_1523,-491.2798
aryne_1524,-925.2219
aryne_1525,-622.1278
aryne_1526,-602.2744
aryne_1527,-925.237
aryne_1528,-1267.9779
aryne_1529,-539.2188
aryne_1530,-941.1845
aryne_1531,
aryne_1532,-812.0158
aryne_1533,-485.2315
aryne_1534,-507.3196
aryne_1535,-507.2824
aryne_1536,-416.1109
aryne_1537,-416.1146
aryne_1538,-416.1126
aryne_1539,-416.1062
aryne_1540,-582.4411
aryne_1541,-925.1714
aryne_1542,-793.2649
aryne_1543,-793.2742
aryne_1544,-1016.4139
aryne_1545,-673.648
aryne_1546,-447.1016
aryne_1547,-845.0095
aryne_1548,-844.9982
aryne_1549,-492.8859
aryne_1550,
aryne_1551,-673.5273
aryne_1552,-1016.3273
aryne_1553,-843.937
aryne_1554,-903.0659
aryne_1555,-539.2228
aryne_1556,-447.0761
aryne_1557,-1262.9985
aryne_1558,-1267.9576
aryne_1559,-922.9834
aryne_1560,-845.0638
aryne_1561,-945.0292
aryne_1562,-864.858
aryne_1563,-580.2403
aryne_1564,-768.4657
aryne_1565,-1154.7264
aryne_1566,-1002.8692
aryne_1567,-1091.5122
aryne_1568,-1343.1199
aryne_1569,-1243.1995
aryne_1570,-1572.6547
aryne_1571,-677.4768
aryne_1572,-1154.7092
aryne_1573,-811.9495
aryne_1574,-845.069
aryne_1575,-504.9372
aryne_1576,-941.1774
aryne_1577,-828.0333
aryne_1578,-485.1788
aryne_1579,-523.3274
aryne_1580,-677.3845
aryne_1581,-597.2249
aryne_1582,-473.017
aryne_1583,-472.9294
aryne_1584,-485.2696
aryne_1585,-1320.9945
aryne_1586,-845.1014
aryne_1587,-507.2598
aryne_1588,-507.2798
aryne_1589,-488.9979
aryne_1590,-941.1845
aryne_1591,-614.3082
aryne_1592,-925.2357
aryne_1593,-925.1967
aryne_1594,-1020.1367
aryne_1595,-843.969
aryne_1596,-580.1589
aryne_1597,-505.0317
aryne_1598,-602.3066
aryne_1599,-827.9987
aryne_1600,-582.5143
aryne_1601,-768.5356
aryne_1602,-1661.1288
aryne_1603,-693.3228
aryne_1604,-829.1163
aryne_1605,-602.2108
aryne_1606,-507.3084
aryne_1607,-507.3048
aryne_1608,
aryne_1609,-793.2104
aryne_1610,-539.1939
aryne_1611,-618.1904
aryne_1612,-618.2595
aryne_1613,-941.1945
aryne_1614,-603.8966
aryne_1615,-444.4058
aryne_1616,-391.7378
aryne_1617,-796.0064
aryne_1618,-506.1635
aryne_1619,-1000.3969
aryne_1620,-582.46
aryne_1621,-582.4268
aryne_1622,-961.022
aryne_1623,-491.2816
aryne_1624,-491.2629
aryne_1625,-491.2795
aryne_1626,-1111.2524
aryne_1627,-502.3274
aryne_1628,
aryne_1629,-1111.336
aryne_1630,-1000.4194
aryne_1631,-543.081
aryne_1632,-793.238
aryne_1633,-527.0833
aryne_1634,-505.009
aryne_1635,-906.9391
aryne_1636,-693.5179
aryne_1637,-527.1114
aryne_1638,-524.9383
aryne_1639,-622.1048
aryne_1640,-598.399
aryne_1641,-1000.2889
aryne_1642,-1135.9927
aryne_1643,
aryne_1644,-453.1795
aryne_1645,-815.7882
aryne_1646,-523.2651
aryne_1647,-511.1192
aryne_1648,-511.1329
aryne_1649,-580.2035
aryne_1650,-662.3293
aryne_1651,-811.9403
aryne_1652,
aryne_1653,-909.1891
aryne_1654,-909.1755
aryne_1655,-469.2378
aryne_1656,-1362.9771
aryne_1657,
aryne_1658,-432.1308
aryne_1659,-432.1344
aryne_1660,-925.1881
aryne_1661,-945.0696
aryne_1662,-945.0638
aryne_1663,-1685.861
aryne_1664,-523.2392
aryne_1665,-523.3492
aryne_1666,
aryne_1667,
aryne_1668,-585.0044
aryne_1669,-524.8235
aryne_1670,-489.0452
aryne_1671,-941.1536
aryne_1672,-606.1584
aryne_1673,-606.1619
aryne_1674,-606.1641
aryne_1675,-489.031
aryne_1676,
aryne_1677,-831.842
aryne_1678,-622.067
aryne_1679,-566.4159
aryne_1680,-566.3745
aryne_1681,-1168.0674
aryne_1682,-677.4172
aryne_1683,-521.0214
aryne_1684,-469.2276
aryne_1685,-677.4324
aryne_1686,-1040.0234
aryne_1687,-925.2176
aryne_1688,-689.5333
aryne_1689,-1016.3087
aryne_1690,-960.9864
aryne_1691,-602.2893
aryne_1692,-637.9872
aryne_1693,-469.149
aryne_1694,-944.9915
aryne_1695,-1000.3025
aryne_1696,-1000.3102
aryne_1697,-580.1474
aryne_1698,-793.6687
aryne_1699,-601.0418
aryne_1700,-925.2559
aryne_1701,-691.046
aryne_1702,-691.05
aryne_1703,-691.0628
aryne_1704,-691.0514
aryne_1705,-393.971
aryne_1706,-394.0281
aryne_1707,-488.974
aryne_1708,-586.2721
aryne_1709,-586.2651
aryne_1710,-1267.9596
aryne_1711,
aryne_1712,
aryne_1713,
aryne_1714,
aryne_1715,
aryne_1716,-598.4177
aryne_1717,-505.0612
aryne_1718,-495.1084
aryne_1719,-495.1268
aryne_1720,-495.1251
aryne_1721,-495.122
aryne_1722,-582.4273
aryne_1723,
aryne_1724,-473.055
aryne_1725,-472.9998
aryne_1726,
aryne_1727,-1000.4026
aryne_1728,-1685.8889
aryne_1729,
aryne_1730,-602.292
aryne_1731,-929.046
aryne_1732,
aryne_1733,-583.3213
aryne_1734,-787.157
aryne_1735,-489.0397
aryne_1736,
aryne_1737,
aryne_1738,-925.1834
aryne_1739,-887.0939
aryne_1740,-444.3338
aryne_1741,-811.9562
aryne_1742,-1249.7143
aryne_1743,-586.2186
aryne_1744,-586.1741
aryne_1745,-925.192
aryne_1746,-925.1692
aryne_1747,-568.9421
aryne_1748,-568.9864
aryne_1749,-709.2887
aryne_1750,-485.137
aryne_1751,-618.3118
aryne_1752,-341.6451
aryne_1753,-341.619
aryne_1754,-713.1992
aryne_1755,-673.545
aryne_1756,-546.9476
aryne_1757,-843.9854
aryne_1758,-1016.2855
aryne_1759,-866.0596
aryne_1760,-469.1744
aryne_1761,-1091.5158
aryne_1762,
aryne_1763,-475.2745
aryne_1764,-475.2681
aryne_1765,-475.2487
aryne_1766,-539.2646
aryne_1767,-602.3259
aryne_1768,-602.3197
aryne_1769,-582.4479
aryne_1770,-582.4484
aryne_1771,-634.2688
aryne_1772,-748.7262
aryne_1773,-520.9179
aryne_1774,-1032.2957
aryne_1775,-598.4309
aryne_1776,-920.2471
aryne_1777,
aryne_1778,-1203.8315
aryne_1779,-655.2969
aryne_1780,-597.2418
aryne_1781,-391.7788
aryne_1782,-906.9965
aryne_1783,-1020.1267
aryne_1784,-1229.9524
aryne_1785,-655.3671
aryne_1786,
aryne_1787,-543.1362
aryne_1788,-1343.1385
aryne_1789,-1171.841
aryne_1790,-679.9655
aryne_1791,-566.4591
aryne_1792,-1362.9671
aryne_1793,-1020.203
aryne_1794,-501.1803
aryne_1795,-906.9498
aryne_1796,-485.1854
aryne_1797,-543.133
aryne_1798,-543.1315
aryne_1799,-508.8638
aryne_1800,-925.2254
aryne_1801,-1318.3938
aryne_1802,
aryne_1803,-925.2064
aryne_1804,-600.064
aryne_1805,-1145.9363
aryne_1806,-564.1521
aryne_1807,-919.107
aryne_1808,
aryne_1809,-1016.4009
aryne_1810,-507.2666
aryne_1811,-901.9397
aryne_1812,
aryne_1813,-617.0481
aryne_1814,-523.2843
aryne_1815,
aryne_1816,-407.7155
aryne_1817,-600.0621
aryne_1818,-473.0806
aryne_1819,-472.9957
aryne_1820,-539.2767
aryne_1821,-1138.7621
aryne_1822,-507.3274
aryne_1823,-527.0909
aryne_1824,-527.0852
aryne_1825,-466.523
aryne_1826,-936.1688
aryne_1827,-1002.88
aryne_1828,-453.1165
aryne_1829,-453.1595
aryne_1830,-453.154
aryne_1831,-829.0879
aryne_1832,
aryne_1833,-805.8106
aryne_1834,-1036.2616
aryne_1835,-1245.9366
aryne_1836,-847.8245
aryne_1837,-1338.1264
aryne_1838,-961.031
aryne_1839,-1154.7485
aryne_1840,-906.8593
aryne_1841,-689.4892
aryne_1842,-618.1781
aryne_1843,-1494.8292
aryne_1844,-507.3352
aryne_1845,-507.3304
aryne_1846,-788.3029
aryne_1847,
aryne_1848,-618.3199
aryne_1849,-752.793
aryne_1850,-957.1585
aryne_1851,-618.2457
aryne_1852,-598.5047
aryne_1853,-584.0163
aryne_1854,-582.4026
aryne_1855,-887.0675
aryne_1856,-887.0391
aryne_1857,-848.9459
aryne_1858,-524.8706
aryne_1859,
aryne_1860,
aryne_1861,-1020.2451
aryne_1862,
aryne_1863,-1036.1598
aryne_1864,-923.0013
aryne_1865,-709.3115
aryne_1866,
aryne_1867,-925.233
aryne_1868,-925.2236
aryne_1869,-827.9924
aryne_1870,-925.2439
aryne_1871,-602.3115
aryne_1872,-602.2845
aryne_1873,-831.763
aryne_1874,-829.1308
aryne_1875,-795.9265
aryne_1876,-795.9587
aryne_1877,-560.3695
aryne_1878,-464.1023
aryne_1879,-464.1047
aryne_1880,-944.9956
aryne_1881,
aryne_1882,-582.4559
aryne_1883,-909.2181
aryne_1884,-909.2237
aryne_1885,-501.1339
aryne_1886,-903.0597
aryne_1887,-602.3214
aryne_1888,-834.0427
aryne_1889,-834.0418
aryne_1890,-834.0443
aryne_1891,-378.0879
aryne_1892,-378.0945
aryne_1893,-378.0312
aryne_1894,-955.9649
aryne_1895,-1229.8547
aryne_1896,-956.0344
aryne_1897,-391.7757
aryne_1898,
aryne_1899,-582.4177
aryne_1900,
aryne_1901,-847.8006
aryne_1902,-560.3446
aryne_1903,-394.054
aryne_1904,
aryne_1905,-941.1972
aryne_1906,
aryne_1907,-845.1216
aryne_1908,-1020.1821
aryne_1909,-1000.3986
aryne_1910,-559.2231
aryne_1911,-752.8516
aryne_1912,-941.2327
aryne_1913,-998.0354
aryne_1914,-1434.2015
aryne_1915,-473.0438
aryne_1916,-472.9993
aryne_1917,-925.1968
aryne_1918,-796.0104
aryne_1919,-795.9311
aryne_1920,-828.0039
aryne_1921,-522.2392
aryne_1922,-673.6255
aryne_1923,-561.4136
aryne_1924,-561.4012
aryne_1925,-1036.1382
aryne_1926,
aryne_1927,-697.2653
aryne_1928,-1091.4345
aryne_1929,-945.0598
aryne_1930,
aryne_1931,-539.2601
aryne_1932,-618.2421
aryne_1933,-488.9827
aryne_1934,-1000.3318
aryne_1935,-524.8647
aryne_1936,-906.8549
aryne_1937,
aryne_1938,-489.1313
aryne_1939,-903.0672
aryne_1940,
aryne_1941,-432.1675
aryne_1942,-489.0211
aryne_1943,-598.463
aryne_1944,-523.3164
aryne_1945,
aryne_1946,
aryne_1947,
aryne_1948,-730.7259
aryne_1949,-489.0091
aryne_1950,-1263.011
aryne_1951,-866.047
aryne_1952,
aryne_1953,
aryne_1954,
aryne_1955,
aryne_1956,-507.2939
aryne_1957,-507.2702
aryne_1958,-941.2101
aryne_1959,-453.2437
aryne_1960,-453.1918
aryne_1961,-1040.081
aryne_1962,-371.9629
aryne_1963,-582.5145
aryne_1964,-582.5218
aryne_1965,-697.2447
aryne_1966,-1091.4675
aryne_1967,-586.2968
aryne_1968,-586.2963
aryne_1969,-925.1656
aryne_1970,-768.4914
aryne_1971,-1245.8447
aryne_1972,-489.1256
aryne_1973,-489.1321
aryne_1974,-602.3103
aryne_1975,-925.2148
aryne_1976,-378.066
aryne_1977,-378.0476
aryne_1978,-1016.247
aryne_1979,-1359.1407
aryne_1980,-491.3291
aryne_1981,-491.3273
aryne_1982,-491.3248
aryne_1983,-600.0597
aryne_1984,-522.0434
aryne_1985,-577.4647
aryne_1986,
aryne_1987,-394.0768
aryne_1988,-1283.9404
aryne_1989,-614.45
aryne_1990,
aryne_1991,-679.9165
aryne_1992,-955.9953
aryne_1993,
aryne_1994,-831.8616
aryne_1995,
aryne_1996,
aryne_1997,-887.1079
aryne_1998,
aryne_1999,-486.2657
aryne_2000,-486.2717
aryne_2001,-527.0892
aryne_2002,
aryne_2003,-906.9945
aryne_2004,-925.1598
aryne_2005,-489.0438
aryne_2006,-673.6381
aryne_2007,
aryne_2008,-602.257
aryne_2009,-916.3512
aryne_2010,-384.1076
aryne_2011,-384.1123
aryne_2012,
aryne_2013,-657.584
aryne_2014,-426.0658
aryne_2015,
aryne_2016,-1170.7622
aryne_2017,-504.8977
aryne_2018,-576.2775
aryne_2019,-655.166
aryne_2020,-582.3853
aryne_2021,-828.0191
aryne_2022,-920.2485
aryne_2023,-1016.3901
aryne_2024,-689.4869
aryne_2025,-900.4176
aryne_2026,-697.3118
aryne_2027,
aryne_2028,-919.0531
aryne_2029,-919.0449
aryne_2030,-1020.2262
aryne_2031,-544.3762
aryne_2032,-597.2429
aryne_2033,-748.7303
aryne_2034,-262.6386
aryne_2035,-834.0711
aryne_2036,-834.0399
aryne_2037,-834.0434
aryne_2038,-924.0451
aryne_2039,
aryne_2040,-925.1856
aryne_2041,
aryne_2042,-618.2515
aryne_2043,-566.4644
aryne_2044,-812.0089
aryne_2045,-488.9782
aryne_2046,-560.2878
aryne_2047,-1434.2423
aryne_2048,
aryne_2049,-582.3533
aryne_2050,
aryne_2051,-825.2525
aryne_2052,-622.134
aryne_2053,-580.1921
aryne_2054,-618.2386
aryne_2055,-485.2111
aryne_2056,-559.1053
aryne_2057,-1267.9742
aryne_2058,-697.3008
aryne_2059,-925.1981
aryne_2060,-900.3959
aryne_2061,
aryne_2062,-511.1262
aryne_2063,-511.1435
aryne_2064,-677.4148
aryne_2065,-489.0683
aryne_2066,-593.4261
aryne_2067,-1020.2561
aryne_2068,-730.7333
aryne_2069,
aryne_2070,-736.8387
aryne_2071,-1338.1565
aryne_2072,-1041.5254
aryne_2073,-926.7947
aryne_2074,-582.4441
aryne_2075,-809.2814
aryne_2076,-485.1924
aryne_2077,-560.371
aryne_2078,-489.0743
aryne_2079,-1229.8492
aryne_2080,-455.7246
aryne_2081,-1091.4518
aryne_2082,-941.2131
aryne_2083,-618.2881
aryne_2084,-831.8752
aryne_2085,-945.0566
aryne_2086,-1000.3902
aryne_2087,-825.3001
aryne_2088,-559.0697
aryne_2089,-1267.9764
aryne_2090,-485.1738
aryne_2091,-1321.0103
aryne_2092,-916.3794
aryne_2093,-693.5099
aryne_2094,-945.066
aryne_2095,
aryne_2096,-489.0276
aryne_2097,-581.2429
aryne_2098,
aryne_2099,-618.3276
aryne_2100,-673.551
aryne_2101,-520.9615
aryne_2102,-486.3125
aryne_2103,-524.8595
aryne_2104,-487.7246
aryne_2105,
aryne_2106,-582.3933
aryne_2107,-850.0512
aryne_2108,-850.022
aryne_2109,-618.2734
aryne_2110,-448.1183
aryne_2111,-448.1228
aryne_2112,-1032.3008
aryne_2113,-602.215
aryne_2114,-507.2867
aryne_2115,-507.2887
aryne_2116,-507.2932
aryne_2117,-622.0066
aryne_2118,-693.4467
aryne_2119,-768.4868
aryne_2120,-812.0447
aryne_2121,-812.0505
aryne_2122,-925.2234
aryne_2123,-1321.0198
aryne_2124,-714.692
aryne_2125,-576.2943
aryne_2126,-606.1259
aryne_2127,-581.2356
aryne_2128,
aryne_2129,-906.9384
aryne_2130,-827.8923
aryne_2131,-1016.3406
aryne_2132,-507.2873
aryne_2133,-507.2882
aryne_2134,-1020.072
aryne_2135,-673.5314
aryne_2136,-827.9253
aryne_2137,-523.2968
aryne_2138,-689.492
aryne_2139,-909.2243
aryne_2140,-1229.9046
aryne_2141,-1020.218
aryne_2142,-469.2753
aryne_2143,-469.1975
aryne_2144,-1283.9846
aryne_2145,-1040.0409
aryne_2146,-841.2935
aryne_2147,-598.4885
aryne_2148,-582.4695
aryne_2149,-1243.2003
aryne_2150,-1229.8442
aryne_2151,-501.255
aryne_2152,-1016.2607
aryne_2153,-1041.5154
aryne_2154,-925.1921
aryne_2155,-622.1119
aryne_2156,-920.2468
aryne_2157,-1020.1511
aryne_2158,-909.2174
aryne_2159,-909.1812
aryne_2160,-602.3431
aryne_2161,-1359.0928
aryne_2162,
aryne_2163,-522.1435
aryne_2164,-1000.3983
aryne_2165,-598.3777
aryne_2166,-925.1925
aryne_2167,-961.0187
aryne_2168,-577.4557
aryne_2169,-697.3037
aryne_2170,-920.2034
aryne_2171,-660.1431
aryne_2172,-511.1166
aryne_2173,-511.1172
aryne_2174,
aryne_2175,
aryne_2176,-736.8461
aryne_2177,-843.9007
aryne_2178,-598.4117
aryne_2179,-925.1744
aryne_2180,-945.0517
aryne_2181,-978.2285
aryne_2182,
aryne_2183,-464.1281
aryne_2184,-598.4521
aryne_2185,
aryne_2186,-736.8555
aryne_2187,-622.1234
aryne_2188,-566.4588
aryne_2189,-582.457
aryne_2190,-945.0769
aryne_2191,-697.301
aryne_2192,-523.313
aryne_2193,-1267.9184
aryne_2194,-866.042
aryne_2195,-845.0652
aryne_2196,-1267.9733
aryne_2197,-491.2732
aryne_2198,-491.2706
aryne_2199,-941.1838
aryne_2200,-1267.968
