bad_hetero_ID,no_arene_smiles
no_arene_2309,O=c1nc2nnncc2no1
no_arene_2310,c1non2nnocc-2[nH]1
no_arene_2311,O=c1ncn2onn[nH]n2s1
no_arene_2312,O=c1cnn2ncc(=O)n2[nH]1
no_arene_2313,O=c1cnn2oc(=O)ncc2c1
no_arene_2314,O=c1[nH]cc2cnncn2c1=O
no_arene_2315,O=c1cc2oc(=O)c(=O)[nH]n2cn1
no_arene_2316,O=c1nnn2ncncn12
no_arene_2317,O=c1ncn2scnsn2s1
no_arene_2318,O=c1on2c(=O)c(=O)oc(=O)n2sc1=O
no_arene_2319,O=c1ncc2csc(=O)cc2[nH]1
no_arene_2320,c1n[nH]c2scnsc=2o1
no_arene_2321,O=c1cc2onc[nH]c-2nc1=O
no_arene_2322,O=c1[nH]c(=O)c2scnoc1=2
no_arene_2323,O=c1nnn2[nH]cnon2[nH]1
no_arene_2324,O=c1oncc2nonc12
no_arene_2325,O=c1[nH]c2cnnnc2[nH]c1=O
no_arene_2326,O=c1on2oc(=O)c(=O)n2c(=O)s1
no_arene_2327,O=c1ncsc2n[nH]nc12
no_arene_2328,O=c1nnn2ocnsn2[nH]1
no_arene_2329,O=c1on2c(=O)sc(=O)c(=O)n2sc1=O
no_arene_2330,O=c1onc2nncnn12
no_arene_2331,O=c1cc2[nH]nnc2c[nH]1
no_arene_2332,c1nncn2snn[nH]n12
no_arene_2333,O=c1nnoc2ncnnc12
no_arene_2334,O=c1cc2nnnnn2c(=O)[nH]1
no_arene_2335,O=c1cc2c(=O)[nH]cnn2nn1
no_arene_2336,O=c1[nH]c(=O)c2csnc2o1
no_arene_2337,c1nsn2nn[nH]n2[nH]1
no_arene_2338,O=c1ncc2ncoc(=O)c2s1
no_arene_2339,O=c1ncc2sc(=O)[nH]c2[nH]1
no_arene_2340,O=c1ncn2nnncn2c1=O
no_arene_2341,O=c1ncc2[nH]c(=O)oc(=O)c2[nH]1
no_arene_2342,O=c1nc2ncoc2co1
no_arene_2343,O=c1cc2c(=O)oc(=O)sc2ns1
no_arene_2344,O=c1cnc2c(=O)nn[nH]c2[nH]1
no_arene_2345,O=c1oc2[nH]nnc(=O)c2s1
no_arene_2346,O=c1oc2scn[nH]c=2c1=O
no_arene_2347,O=c1cc2cnc(=O)sn2nn1
no_arene_2348,O=c1nnc2nc[nH]c(=O)c2o1
no_arene_2349,O=c1nc[nH]n2scnon12
no_arene_2350,O=c1oc(=O)c2c(=O)c(=O)oc1=2
no_arene_2351,O=c1[nH]cc2cnoc(=O)n12
no_arene_2352,O=c1sc2onn[nH]c=2c(=O)c1=O
no_arene_2353,O=c1sncc2n[nH]nc12
no_arene_2354,O=c1cnc2csc(=O)n2o1
no_arene_2355,O=c1on2nnocc-2c(=O)c1=O
no_arene_2356,O=c1cnn2cn[nH]c2c1
no_arene_2357,O=c1on2cn[nH]cc-2c1=O
no_arene_2358,c1nn2[nH]nnsc-2cs1
no_arene_2359,O=c1scnn2c(=O)ncn12
no_arene_2360,O=c1onnn2snnsn12
no_arene_2361,c1nnnc2sncc12
no_arene_2362,O=c1onc2snnc(=O)n2c1=O
no_arene_2363,O=c1oc(=O)n2cn[nH]nc1-2
no_arene_2364,O=c1cc2[nH]c(=O)cnc2n[nH]1
no_arene_2365,O=c1nnn2c(=O)ncc(=O)n2o1
no_arene_2366,O=c1nn[nH]n2c(=O)nnn12
no_arene_2367,O=c1nncn[nH]1
no_arene_2368,O=c1nn[nH]n2c(=O)scc12
no_arene_2369,O=c1nnn2snnsn2[nH]1
no_arene_2370,O=c1oc(=O)c2nc[nH]c(=O)c2s1
no_arene_2371,O=c1oc(=O)c2c(=O)sc(=O)c=2c1=O
no_arene_2372,O=c1cc2ocnc(=O)n2c(=O)s1
no_arene_2373,O=c1ncc2coc(=O)c(=O)n2[nH]1
no_arene_2374,O=c1[nH]c(=O)c2ncsc(=O)c2o1
no_arene_2375,O=c1[nH]n2cn[nH]cc-2c(=O)c1=O
no_arene_2376,O=c1[nH]nc2onnn2c1=O
no_arene_2377,O=c1on2[nH]cn[nH]n2s1
no_arene_2378,O=c1ncn2c(=O)nnn2[nH]1
no_arene_2379,O=c1sncn2c(=O)cnnc12
no_arene_2380,O=c1cnc2c(=O)c(=O)[nH]c=2c1=O
no_arene_2381,O=c1cc2cnon2c(=O)o1
no_arene_2382,O=c1nnn2c(=O)c(=O)[nH]c(=O)n2o1
no_arene_2383,O=c1nc2scnsn-2c1=O
no_arene_2384,O=c1snc2ncncn12
no_arene_2385,O=c1cc2ncnnc2ns1
no_arene_2386,O=c1cnc2sc(=O)oc2o1
no_arene_2387,O=c1nc[nH]c2nncn12
no_arene_2388,O=c1cnc2oncsc=2c1=O
no_arene_2389,O=c1oc2nnncc2s1
no_arene_2390,O=c1cn[nH]c2cn[nH]c12
no_arene_2391,c1nsn2nn[nH]nc-2o1
no_arene_2392,O=c1cc2sc(=O)ncc2cs1
no_arene_2393,O=c1nc2cnsc2no1
no_arene_2394,O=c1nnoc2nnoc(=O)c12
no_arene_2395,O=c1cc2c(=O)oc(=O)oc2n[nH]1
no_arene_2396,O=c1nc2oc(=O)[nH]n2c(=O)o1
no_arene_2397,O=c1oncc2ncoc12
no_arene_2398,O=c1sn2c(=O)cnsn2c(=O)c1=O
no_arene_2399,O=c1ncc2nsc(=O)c(=O)n2s1
no_arene_2400,O=c1oc(=O)c2ncc(=O)sc2o1
no_arene_2401,O=c1[nH]c(=O)c2sc(=O)c(=O)sc2s1
no_arene_2402,c1nn2snn[nH]c-2n[nH]1
no_arene_2403,O=c1ncc2snnoc1=2
no_arene_2404,O=c1ncn2c(=O)oc(=O)n2s1
no_arene_2405,O=c1[nH]n2snnsn2sc1=O
no_arene_2406,O=c1nc2c(=O)nnsc2ns1
no_arene_2407,O=c1nnn2snn[nH]n2s1
no_arene_2408,O=c1cc2cnc(=O)c-2n1
no_arene_2409,O=c1oc2onnoc=2c1=O
no_arene_2410,O=c1nnn2scnsn2o1
no_arene_2411,O=c1nnc(=O)n2ncscc1-2
no_arene_2412,O=c1snc2nnon12
no_arene_2413,O=c1cnn2c(=O)sncn2c1=O
no_arene_2414,O=c1cc2cnc(=O)c(=O)c-2nc1=O
no_arene_2415,O=c1nnc2[nH]c(=O)c(=O)[nH]c2s1
no_arene_2416,O=c1nnc(=O)c2oncoc1=2
no_arene_2417,O=c1[nH]c(=O)n2ncncn2c1=O
no_arene_2418,O=c1cc2sc(=O)nnc2no1
no_arene_2419,O=c1on2[nH]nnon2oc1=O
no_arene_2420,O=c1sc(=O)c2cncn2s1
no_arene_2421,O=c1cnn2ncncc2c1
no_arene_2422,O=c1nnn2sncon2s1
no_arene_2423,O=c1ncoc2[nH]cnc12
no_arene_2424,O=c1cc2sc(=O)[nH]c(=O)c2cs1
no_arene_2425,O=c1c(=O)n2[nH]nnon2c1=O
no_arene_2426,O=c1oc(=O)c2snn[nH]c1=2
no_arene_2427,O=c1[nH]c2ncsc2o1
no_arene_2428,O=c1nc[nH]c2[nH]nnc12
no_arene_2429,O=c1ncn2oncon2[nH]1
no_arene_2430,c1nsn2nn[nH]nc-2s1
no_arene_2431,O=c1[nH]nnc2nn[nH]c12
no_arene_2432,O=c1nc[nH]c2n[nH]c(=O)n12
no_arene_2433,O=c1[nH]c2cnnc(=O)n2[nH]c1=O
no_arene_2434,O=c1cc2onnon-2c1=O
no_arene_2435,O=c1ncc2c(=O)c(=O)ncc1=2
no_arene_2436,O=c1[nH]c(=O)c2onnoc1=2
no_arene_2437,O=c1ncsc2c(=O)ncsc12
no_arene_2438,O=c1oc(=O)n2c(=O)c(=O)[nH]nc2s1
no_arene_2439,c1nsc2nnoc12
no_arene_2440,O=c1sn2[nH]cnc(=O)n2c1=O
no_arene_2441,O=c1cnc2c(=O)[nH]c(=O)c(=O)c1=2
no_arene_2442,O=c1oc(=O)c2c(=O)oncc2o1
no_arene_2443,O=c1ncc2c(=O)[nH]c(=O)oc2[nH]1
no_arene_2444,O=c1cn[nH]nc1
no_arene_2445,O=c1nnn2c(=O)oc(=O)n2s1
no_arene_2446,O=c1ncn2scnsn2[nH]1
no_arene_2447,O=c1nnn2[nH]c(=O)c(=O)sc2n1
no_arene_2448,O=c1[nH]c(=O)c2cn[nH]c(=O)c2o1
no_arene_2449,c1nn2snn[nH]n2o1
no_arene_2450,O=c1nc2nc[nH]c2no1
no_arene_2451,O=c1[nH]n2oc(=O)c(=O)on2c(=O)c1=O
no_arene_2452,O=c1[nH]c2csnc2s1
no_arene_2453,O=c1cc2scnc(=O)c2co1
no_arene_2454,O=c1sn2cnnnn2c1=O
no_arene_2455,O=c1ncnc2nnoc(=O)n12
no_arene_2456,c1nc2conc2[nH]1
no_arene_2457,O=c1ncn2c(=O)c(=O)sn2s1
no_arene_2458,O=c1sn2ncocc-2c1=O
no_arene_2459,O=c1[nH]c2oc(=O)c(=O)oc2sc1=O
no_arene_2460,O=c1sc2nnoc2sc1=O
no_arene_2461,O=c1onnc2csc(=O)n12
no_arene_2462,c1nsn2cn[nH]cc-2s1
no_arene_2463,O=c1cc2c(=O)sc(=O)on2cn1
no_arene_2464,O=c1nc2onnc(=O)n2c(=O)o1
no_arene_2465,O=c1[nH]n2snc[nH]n2o1
no_arene_2466,O=c1cnc2nnnnc2s1
no_arene_2467,c1nc2nocc2[nH]1
no_arene_2468,O=c1nc[nH]c2scnc12
no_arene_2469,c1nsn2nnsn2o1
no_arene_2470,O=c1[nH]c2oc(=O)sc2o1
no_arene_2471,O=c1[nH]c2ncsc(=O)c2c(=O)o1
no_arene_2472,O=c1[nH]c(=O)c2c(=O)sncc2s1
no_arene_2473,n1nc2nnsc2[nH]1
no_arene_2474,O=c1nnc2sc(=O)c(=O)sc2s1
no_arene_2475,O=c1nc2sc(=O)oc(=O)c2cs1
no_arene_2476,O=c1[nH]c(=O)n2c(=O)nc[nH]n12
no_arene_2477,O=c1nnc2c(=O)ncsc2[nH]1
no_arene_2478,O=c1nnn2c(=O)cncc2[nH]1
no_arene_2479,O=c1nnsn2ocnsn12
no_arene_2480,O=c1[nH]c2sncsc=2c(=O)c1=O
no_arene_2481,O=c1[nH]n2[nH]cnsn2s1
no_arene_2482,O=c1cnc(=O)c2[nH]c(=O)c(=O)c(=O)c1=2
no_arene_2483,O=c1occ2c(=O)oncn2c1=O
no_arene_2484,O=c1nc2oc(=O)[nH]c2co1
no_arene_2485,O=c1[nH]c(=O)c(=O)c2c(=O)c(=O)c(=O)oc1=2
no_arene_2486,O=c1nnn2c(=O)nncc2s1
no_arene_2487,O=c1nnsc2cn[nH]c12
no_arene_2488,O=c1[nH]c2nc[nH]c(=O)c2oc1=O
no_arene_2489,O=c1nnc2cnoc(=O)c2o1
no_arene_2490,O=c1cnc2nscc2o1
no_arene_2491,O=c1[nH]c(=O)c(=O)n2c(=O)c(=O)c(=O)cc1-2
no_arene_2492,O=c1cc2nn[nH]c(=O)c2c[nH]1
no_arene_2493,O=c1nc2[nH]c(=O)[nH]c(=O)c2n[nH]1
no_arene_2494,O=c1on2c(=O)c(=O)c(=O)n2c(=O)c1=O
no_arene_2495,O=c1cc2[nH]ncn2c(=O)o1
no_arene_2496,O=c1sncc2nnnn12
no_arene_2497,O=c1cc2onnn2c(=O)s1
no_arene_2498,O=c1nnn2c(=O)c(=O)c(=O)c(=O)n2c1=O
no_arene_2499,O=c1cnn2oncc(=O)c2n1
no_arene_2500,O=c1onnc2n[nH]nc12
no_arene_2501,c1nc2[nH]ncn2n1
no_arene_2502,O=c1nn[nH]c2ncsc(=O)c12
no_arene_2503,O=c1oc2nncn2oc1=O
no_arene_2504,O=c1ncn2nnonc1-2
no_arene_2505,O=c1nc2[nH]nnon-2c(=O)c1=O
no_arene_2506,O=c1sncn2c(=O)scc12
no_arene_2507,O=c1cnc2cscc2s1
no_arene_2508,O=c1onnn2[nH]cn[nH]n12
no_arene_2509,O=c1[nH]c2nn[nH]c2[nH]1
no_arene_2510,O=c1ncc2cn[nH]c2[nH]1
no_arene_2511,O=c1[nH]c2cncc(=O)n2oc1=O
no_arene_2512,O=c1cc2oc(=O)c(=O)sc2n[nH]1
no_arene_2513,c1n[nH]n2nn[nH]cc-2s1
no_arene_2514,O=c1[nH]c(=O)c2sc(=O)[nH]c2o1
no_arene_2515,O=c1sc2oncoc=2c(=O)c1=O
no_arene_2516,O=c1[nH]c2c(=O)ncoc2c(=O)s1
no_arene_2517,O=c1sncc2cnoc12
no_arene_2518,O=c1nc2[nH]c(=O)c(=O)c(=O)c-2n1
no_arene_2519,O=c1[nH]c(=O)c2cnsc2[nH]1
no_arene_2520,O=c1scnn2c(=O)snc12
no_arene_2521,O=c1oc2snn[nH]c=2c1=O
no_arene_2522,c1nnc2nnnnc2n1
no_arene_2523,O=c1[nH]c2nncn2c(=O)s1
no_arene_2524,O=c1ncn2c(=O)c(=O)cnn2s1
no_arene_2525,O=c1cc2nc[nH]c(=O)n2c(=O)o1
no_arene_2526,O=c1cc2c(=O)cnc(=O)c-2c1
no_arene_2527,O=c1oc(=O)n2c(=O)[nH]nc2o1
no_arene_2528,O=c1oc(=O)n2c(=O)cncc2s1
no_arene_2529,O=c1sc(=O)c2cn[nH]c2s1
no_arene_2530,O=c1nc2nnsn2c(=O)s1
no_arene_2531,O=c1on2c(=O)cnc(=O)n2c(=O)s1
no_arene_2532,c1snnn2[nH]nn[nH]c1-2
no_arene_2533,O=c1oc(=O)n2[nH]nnn2c1=O
no_arene_2534,O=c1cc2nnc(=O)[nH]n2cn1
no_arene_2535,O=c1nc2nn[nH]c2n[nH]1
no_arene_2536,c1non2cnsnc-2[nH]1
no_arene_2537,O=c1[nH]ncc2ncsc(=O)c12
no_arene_2538,O=c1nc2[nH]nnc(=O)n2c(=O)o1
no_arene_2539,c1nnn2[nH]cn[nH]n2n1
no_arene_2540,O=c1ncnc2[nH]ncn12
no_arene_2541,O=c1ncc(=O)n2c(=O)cnon12
no_arene_2542,O=c1[nH]n2[nH]ncsn2[nH]c1=O
no_arene_2543,O=c1on2ocnn2c1=O
no_arene_2544,O=c1occ2c(=O)c(=O)c(=O)c(=O)n2c1=O
no_arene_2545,O=c1[nH]c(=O)c2sc(=O)c(=O)oc2s1
no_arene_2546,O=c1cc2nn[nH]n2c(=O)[nH]1
no_arene_2547,O=c1nnc2cocnn-2c1=O
no_arene_2548,O=c1nnc2n[nH]nc2s1
no_arene_2549,O=c1nnc2ncsc(=O)c2o1
no_arene_2550,O=c1ncn2c(=O)oncc2n1
no_arene_2551,c1non2cn[nH]cc-2s1
no_arene_2552,O=c1[nH]cnc2n[nH]nc12
no_arene_2553,O=c1sc(=O)c(=O)c2[nH]nnoc1=2
no_arene_2554,O=c1[nH]c2ncsc(=O)c2sc1=O
no_arene_2555,c1nsc2onn[nH]c=2[nH]1
no_arene_2556,O=c1[nH]c(=O)n2c(=O)c(=O)occ2[nH]1
no_arene_2557,O=c1nnc2cc(=O)scc2o1
no_arene_2558,O=c1[nH]n2c(=O)cn[nH]n2c1=O
no_arene_2559,O=c1[nH]c(=O)n2oc(=O)c(=O)n2[nH]1
no_arene_2560,O=c1cc2[nH]c(=O)sn2cn1
no_arene_2561,O=c1sc2sc(=O)c(=O)sc2sc1=O
no_arene_2562,O=c1oc2[nH]nn[nH]c=2c1=O
no_arene_2563,O=c1nnn2cnnnn2c1=O
no_arene_2564,O=c1nc2nnsc(=O)c2ns1
no_arene_2565,O=c1cnn2c(=O)sc(=O)n2[nH]1
no_arene_2566,O=c1snnc2scnc12
no_arene_2567,O=c1[nH]c2[nH]nnsc=2c(=O)c1=O
no_arene_2568,O=c1nc2cnoc(=O)n2c(=O)s1
no_arene_2569,O=c1ncc2snnsc1=2
no_arene_2570,c1non2nnsn2[nH]1
no_arene_2571,O=c1cc2ncc(=O)[nH]n2nn1
no_arene_2572,O=c1sc(=O)c2snnc2s1
no_arene_2573,O=c1oncs1
no_arene_2574,O=c1cnoc2cn[nH]c(=O)c12
no_arene_2575,O=c1cc2[nH]c(=O)c(=O)sn2nn1
no_arene_2576,O=c1[nH]c2csc(=O)cc2c(=O)o1
no_arene_2577,O=c1[nH]nc2ncon2c1=O
no_arene_2578,O=c1cnc2ncoc(=O)c2s1
no_arene_2579,O=c1cnn2ncc(=O)oc2n1
no_arene_2580,c1n[nH]n2ncsn2s1
no_arene_2581,O=c1cnn2c(=O)c(=O)nnn2[nH]1
no_arene_2582,O=c1cnn2c(=O)snnn2c1=O
no_arene_2583,O=c1nnsn2[nH]cnon12
no_arene_2584,O=c1[nH]nnn2c(=O)onc12
no_arene_2585,O=c1ncc2ncoc2s1
no_arene_2586,O=c1oc(=O)n2cn[nH]cc-2c1=O
no_arene_2587,c1nsn2cn[nH]nc-2o1
no_arene_2588,O=c1sncn2onc[nH]n12
no_arene_2589,O=c1oc2cnsc2oc1=O
no_arene_2590,c1ncc2sncc2n1
no_arene_2591,O=c1cc2ncsc(=O)c2c[nH]1
no_arene_2592,O=c1[nH]nnn2oncon12
no_arene_2593,O=c1[nH]n2[nH]ncsn2o1
no_arene_2594,O=c1[nH]c(=O)n2ncc(=O)n2s1
no_arene_2595,O=c1cc2c(=O)c(=O)c(=O)c2c[nH]1
no_arene_2596,O=c1ncc(=O)n2nnsnc1-2
no_arene_2597,O=c1nnn2sc(=O)[nH]c2n1
no_arene_2598,O=c1nc2c(=O)[nH]c(=O)[nH]c2n[nH]1
no_arene_2599,O=c1sc2noncn-2c1=O
no_arene_2600,O=c1cc2[nH]nnsc-2nc1=O
no_arene_2601,O=c1nnc2cn[nH]c2o1
no_arene_2602,O=c1[nH]c(=O)c2noc(=O)c(=O)n2s1
no_arene_2603,O=c1oc(=O)c2[nH]cnc(=O)c2o1
no_arene_2604,O=c1oc2cnsc2c(=O)s1
no_arene_2605,O=c1ncc2[nH]nnc(=O)c2o1
no_arene_2606,O=c1cnsc2cn[nH]c(=O)c12
no_arene_2607,c1n[nH]c2[nH]ncsc=2o1
no_arene_2608,O=c1c(=O)c(=O)c2scnc2c1=O
no_arene_2609,O=c1[nH]c2ncnn2sc1=O
no_arene_2610,O=c1oc(=O)n2c(=O)sc(=O)n2s1
no_arene_2611,O=c1ncn2c(=O)c(=O)[nH]cc2o1
no_arene_2612,O=c1cnc2c(=O)c(=O)[nH]c(=O)c1=2
no_arene_2613,O=c1[nH]c(=O)c2nnsc(=O)c2s1
no_arene_2614,O=c1nnn2ncsn2c1=O
no_arene_2615,O=c1ncc2c(=O)nn[nH]c2s1
no_arene_2616,O=c1onnc2nnnn12
no_arene_2617,O=c1on2nnscc-2c(=O)c1=O
no_arene_2618,O=c1cnc2c(=O)[nH]ncc2[nH]1
no_arene_2619,O=c1c(=O)c2cnoc(=O)c2c1=O
no_arene_2620,O=c1oc2n[nH]nnn-2c1=O
no_arene_2621,O=c1[nH]c(=O)n2ocnsn2[nH]1
no_arene_2622,O=c1cnc2c(=O)cnoc2[nH]1
no_arene_2623,O=c1cnsc2nncnc12
no_arene_2624,O=c1cc2scnn2c(=O)s1
no_arene_2625,O=c1nc2nn[nH]c(=O)n2c(=O)s1
no_arene_2626,O=c1scnc2nnnn12
no_arene_2627,O=c1on2snnsn2s1
no_arene_2628,O=c1ncon2onnon12
no_arene_2629,O=c1[nH]c(=O)c2[nH]c(=O)c(=O)oc2o1
no_arene_2630,O=c1sc(=O)n2nnonc-2c1=O
no_arene_2631,O=c1[nH]c2oc(=O)c(=O)c=2c(=O)c1=O
no_arene_2632,O=c1cc2cn[nH]n2cn1
no_arene_2633,O=c1snnn2onnon12
no_arene_2634,O=c1oc(=O)n2c(=O)c(=O)[nH]n2s1
no_arene_2635,O=c1nc2sc(=O)c(=O)on2c(=O)[nH]1
no_arene_2636,O=c1nnc2[nH]c(=O)c(=O)c1=2
no_arene_2637,O=c1cc2c(=O)nc[nH]n2cn1
no_arene_2638,O=c1[nH]c2oncc2oc1=O
no_arene_2639,O=c1sc2[nH]nnoc=2c1=O
no_arene_2640,O=c1cnc2nnc(=O)oc2o1
no_arene_2641,O=c1nnc2nnc(=O)oc2o1
no_arene_2642,O=c1ncsc2nnoc12
no_arene_2643,O=c1ncc2c(=O)nnoc2s1
no_arene_2644,O=c1sc2noc(=O)n2s1
no_arene_2645,O=c1oc(=O)n2sncsn2s1
no_arene_2646,O=c1cc2nnc(=O)[nH]c2n[nH]1
no_arene_2647,O=c1cc2oncc2cs1
no_arene_2648,O=c1sc2ocnc(=O)c2sc1=O
no_arene_2649,O=c1[nH]c2noc(=O)c(=O)n2c(=O)s1
no_arene_2650,O=c1[nH]n2c(=O)nnsn2c1=O
no_arene_2651,O=c1oc(=O)n2oncc(=O)n2c1=O
no_arene_2652,O=c1[nH]c(=O)c(=O)c2onn[nH]c1=2
no_arene_2653,O=c1nnc2nscnn-2c1=O
no_arene_2654,O=c1nncc2snnc(=O)n12
no_arene_2655,O=c1nc2oc(=O)sn2c(=O)o1
no_arene_2656,O=c1ncn2c(=O)cnnc2o1
no_arene_2657,O=c1oc2scnoc=2c1=O
no_arene_2658,O=c1nc2nnsn2c(=O)o1
no_arene_2659,c1n[nH]n2scnn2s1
no_arene_2660,O=c1on2ocnon2c(=O)s1
no_arene_2661,O=c1cn[nH]n2c(=O)[nH]nc12
no_arene_2662,O=c1nnc2nnncc2o1
no_arene_2663,O=c1nc2onnsc-2nc1=O
no_arene_2664,O=c1nc2scnc(=O)n2c(=O)o1
no_arene_2665,O=c1cnc2c(=O)c(=O)sc1=2
no_arene_2666,O=c1nc2c(=O)sncn2c(=O)o1
no_arene_2667,O=c1nnn2[nH]c(=O)oc2n1
no_arene_2668,O=c1[nH]cc2nnon12
no_arene_2669,c1non2cnonc-2[nH]1
no_arene_2670,O=c1scnc2nnnnc12
no_arene_2671,O=c1ncn2ocn[nH]n2[nH]1
no_arene_2672,O=c1cnc2oncc2o1
no_arene_2673,O=c1ncon2[nH]nn[nH]n12
no_arene_2674,O=c1ncn2nnocc1-2
no_arene_2675,O=c1cnn2snnc(=O)c2n1
no_arene_2676,O=c1sc2connn-2c1=O
no_arene_2677,O=c1nc2sncc(=O)n2c(=O)o1
no_arene_2678,O=c1ncn2cnocc1-2
no_arene_2679,c1n[nH]n2cnncn2[nH]1
no_arene_2680,O=c1nnc2oc(=O)sc(=O)c2s1
no_arene_2681,c1nsc2connn-2[nH]1
no_arene_2682,O=c1[nH]cc2onnn2c1=O
no_arene_2683,O=c1ncc2nnnn2s1
no_arene_2684,O=c1cnn2[nH]cnc(=O)c2n1
no_arene_2685,O=c1ncc2connn1-2
no_arene_2686,O=c1nnn2oc(=O)c(=O)n2s1
no_arene_2687,O=c1[nH]ncc2snnc12
no_arene_2688,O=c1ncn2oncon2o1
no_arene_2689,O=c1ncn2oc(=O)c(=O)n2s1
no_arene_2690,O=c1[nH]c2sc(=O)sc2o1
no_arene_2691,O=c1[nH]c(=O)n2[nH]ncon2[nH]1
no_arene_2692,O=c1nc2c(=O)c(=O)c(=O)sn-2c(=O)c1=O
no_arene_2693,O=c1[nH]c2nnoc2c(=O)o1
no_arene_2694,O=c1[nH]c2c(=O)scnc2sc1=O
no_arene_2695,O=c1cnc2cncnc2[nH]1
no_arene_2696,O=c1cnc2nsc(=O)cc2[nH]1
no_arene_2697,O=c1ncc2[nH]c(=O)[nH]c(=O)c2[nH]1
no_arene_2698,O=c1cc2oc(=O)sc2c[nH]1
no_arene_2699,O=c1cc2cncnc2ns1
no_arene_2700,O=c1nc2scnc(=O)n2c(=O)s1
no_arene_2701,n1non2nnon2[nH]1
no_arene_2702,O=c1nc2oncc2n[nH]1
no_arene_2703,O=c1ncn2oncn2c1=O
no_arene_2704,O=c1cc2nncnc2n[nH]1
no_arene_2705,O=c1[nH]c2c(=O)onnc2sc1=O
no_arene_2706,O=c1nnsc2c[nH]nc12
no_arene_2707,O=c1ncsc2nn[nH]c12
no_arene_2708,O=c1cnn2[nH]nnn2c1=O
no_arene_2709,c1n[nH]nc2onnon1-2
no_arene_2710,O=c1cc2c(=O)nn[nH]c2ns1
no_arene_2711,c1nnc2sncn12
no_arene_2712,O=c1cc2oc(=O)c(=O)sn2nn1
no_arene_2713,O=c1[nH]c2oc(=O)c(=O)sc2c(=O)s1
no_arene_2714,O=c1[nH]c(=O)c(=O)n2cnonc1-2
no_arene_2715,O=c1oncc2csnc12
no_arene_2716,O=c1[nH]c2cc(=O)scc2o1
no_arene_2717,O=c1[nH]c2nsc(=O)c(=O)n2s1
no_arene_2718,c1non2sncn2s1
no_arene_2719,O=c1snc2onnn12
no_arene_2720,O=c1oc(=O)n2nnonc1-2
no_arene_2721,O=c1[nH]c2cnnn2oc1=O
no_arene_2722,c1n[nH]c2csnnn-2[nH]1
no_arene_2723,O=c1nc2c(=O)c(=O)[nH]c(=O)n-2c(=O)c1=O
no_arene_2724,O=c1ncc(=O)n2c(=O)cnsn12
no_arene_2725,c1nn2ocn[nH]c-2no1
no_arene_2726,O=c1nc2ncoc(=O)n2c(=O)s1
no_arene_2727,O=c1cc2cnoc(=O)c2cs1
no_arene_2728,O=c1[nH]c2c(=O)snnc2o1
no_arene_2729,O=c1cnc2cnsc2[nH]1
no_arene_2730,O=c1nnc2sc(=O)c(=O)c=2c1=O
no_arene_2731,O=c1snnn2nncc12
no_arene_2732,O=c1[nH]ncn2c(=O)cncc12
no_arene_2733,O=c1sc(=O)c2c(=O)nc[nH]c2s1
no_arene_2734,c1nsc2snn[nH]c=2o1
no_arene_2735,O=c1[nH]c2snnc2s1
no_arene_2736,O=c1on2oncsn2o1
no_arene_2737,O=c1sc2ncnnc2s1
no_arene_2738,O=c1cc2cnc(=O)[nH]n2c(=O)[nH]1
no_arene_2739,O=c1[nH]c2cn[nH]c(=O)c2[nH]c1=O
no_arene_2740,O=c1ncc2coc(=O)n2o1
no_arene_2741,O=c1oncc2nn[nH]c12
no_arene_2742,O=c1[nH]c(=O)c2scnc2o1
no_arene_2743,O=c1[nH]c2[nH]nnc2c(=O)s1
no_arene_2744,O=c1[nH]c(=O)n2cnsn2c1=O
no_arene_2745,O=c1ncn2c(=O)snc2[nH]1
no_arene_2746,O=c1cc2cnncc2cs1
no_arene_2747,O=c1cnc(=O)c2onnsc1=2
no_arene_2748,O=c1sn2c(=O)onnn2c1=O
no_arene_2749,O=c1[nH]c2cncnc2c(=O)o1
no_arene_2750,O=c1ncc2n[nH]ncn1-2
no_arene_2751,O=c1cnn2[nH]nc[nH]n2o1
no_arene_2752,O=c1cnc2[nH]c(=O)c(=O)c1=2
no_arene_2753,O=c1ncc2c(=O)nnoc2o1
no_arene_2754,O=c1cnc2csnnn-2c1=O
no_arene_2755,O=c1[nH]c2nnsc(=O)c2[nH]1
no_arene_2756,O=c1cc2nn[nH]c2n[nH]1
no_arene_2757,O=c1cc2c(=O)cnoc2ns1
no_arene_2758,O=c1ncn2ncncn2c1=O
no_arene_2759,O=c1cnsn2cncc12
no_arene_2760,c1nsn2scnn2[nH]1
no_arene_2761,O=c1nc2c(=O)sc(=O)sc2no1
no_arene_2762,O=c1sc2[nH]ncoc=2c(=O)c1=O
no_arene_2763,O=c1[nH]c2ncnn2[nH]1
no_arene_2764,O=c1cnn2nc[nH]cc-2c1=O
no_arene_2765,O=c1cn[nH]c2ncsc12
no_arene_2766,O=c1nn[nH]n2onnsn12
no_arene_2767,O=c1cc2[nH]c(=O)ncn2c(=O)[nH]1
no_arene_2768,O=c1[nH]n2c(=O)ncc(=O)n2c(=O)o1
no_arene_2769,O=c1cc2oc(=O)c(=O)n-2c1=O
no_arene_2770,c1noc2c[nH]ncn-2s1
no_arene_2771,c1n[nH]n2nnon2[nH]1
no_arene_2772,O=c1cc2sc(=O)sn2c(=O)s1
no_arene_2773,O=c1cnc2ncncc2s1
