arene_ID,arene_energy
arene_1142,-1231.1998
arene_1143,-587.6191
arene_1143,-587.6191
arene_1144,
arene_1145,-471.671
arene_1145,-471.671
arene_1146,-506.3626
arene_1147,-904.4266
arene_1148,-920.4278
arene_1149,-623.4175
arene_1150,-1364.2375
arene_1151,
arene_1152,-599.7064
arene_1153,-1169.3767
arene_1154,-930.3396
arene_1155,-926.538
arene_1156,-599.6892
arene_1157,-1435.5122
arene_1158,-904.4418
arene_1159,-849.1445
arene_1160,-492.5942
arene_1160,-492.5942
arene_1161,-1151.0776
arene_1162,
arene_1163,
arene_1164,-1169.3452
arene_1165,-905.5119
arene_1165,-905.5119
arene_1166,-484.2099
arene_1167,-829.3277
arene_1168,-1001.7211
arene_1169,-910.4791
arene_1170,-558.9292
arene_1171,-867.3828
arene_1172,-921.5248
arene_1173,-942.5251
arene_1174,-957.326
arene_1175,
arene_1176,-1185.3582
arene_1177,-545.7242
arene_1178,-754.1765
arene_1179,-615.6711
arene_1180,-1193.0514
arene_1181,-684.0764
arene_1181,-684.0764
arene_1182,
arene_1183,-1193.0933
arene_1184,-1516.0088
arene_1185,-510.2586
arene_1186,-904.4273
arene_1187,-1099.8116
arene_1188,-607.4511
arene_1188,-607.4511
arene_1189,-946.3924
arene_1189,-946.3924
arene_1190,-1021.5475
arene_1191,
arene_1192,-507.4839
arene_1192,-507.4839
arene_1193,
arene_1194,-1033.5996
arene_1195,-490.4049
arene_1196,-583.8163
arene_1196,-583.8163
arene_1197,-846.4165
arene_1198,-486.5552
arene_1199,-700.1196
arene_1200,-587.6245
arene_1201,-678.8279
arene_1202,-829.3146
arene_1203,-635.5089
arene_1204,-508.6082
arene_1205,-1017.6588
arene_1206,-1344.4722
arene_1207,-941.3341
arene_1208,-829.3322
arene_1209,-603.5191
arene_1210,-674.9056
arene_1211,-826.5576
arene_1212,-698.6066
arene_1213,-490.3488
arene_1213,-490.3488
arene_1214,-1033.6257
arene_1215,-639.4248
arene_1216,
arene_1216,
arene_1217,-1021.5768
arene_1218,-698.5886
arene_1219,-1021.5722
arene_1220,-849.1511
arene_1221,-888.4435
arene_1221,-888.4435
arene_1222,-399.2688
arene_1222,-399.2688
arene_1222,-399.2688
arene_1223,-1231.1918
arene_1224,-833.1482
arene_1225,-1037.4811
arene_1226,
arene_1227,-942.5332
arene_1228,-491.4077
arene_1228,-491.4077
arene_1229,-883.355
arene_1230,-958.489
arene_1231,-901.7111
arene_1232,-829.2854
arene_1233,-813.3788
arene_1234,-560.4215
arene_1235,-506.4047
arene_1236,-544.4628
arene_1237,-813.3106
arene_1238,-905.5463
arene_1238,-905.5463
arene_1239,-921.5509
arene_1240,-930.3524
arene_1240,-930.3524
arene_1241,-599.8118
arene_1242,-490.4022
arene_1243,-490.4201
arene_1244,-599.7804
arene_1245,-607.4575
arene_1246,-1117.4356
arene_1247,-941.4301
arene_1248,-1344.4316
arene_1249,-1033.6161
arene_1250,-508.6233
arene_1250,-508.6233
arene_1251,-524.5937
arene_1252,-583.8038
arene_1253,-474.3995
arene_1253,-474.3995
arene_1254,-942.4625
arene_1255,-355.1395
arene_1256,-603.5702
arene_1257,-1344.4495
arene_1258,-1244.5141
arene_1259,-415.2355
arene_1260,-1001.7243
arene_1261,-1151.1262
arene_1262,-901.7533
arene_1263,-681.3495
arene_1264,-433.4614
arene_1264,-433.4614
arene_1265,-583.7165
arene_1265,-583.7165
arene_1266,-245.7891
arene_1267,-490.314
arene_1267,-490.314
arene_1268,-603.6202
arene_1269,-358.9883
arene_1270,-942.5676
arene_1271,-603.5649
arene_1272,-1156.0738
arene_1273,-510.2104
arene_1274,-490.43
arene_1274,-490.43
arene_1275,-1344.4449
arene_1276,-490.3703
arene_1276,-490.3703
arene_1277,
arene_1278,-452.2307
arene_1278,-452.2307
arene_1279,-946.3813
arene_1280,-1037.5065
arene_1281,-1360.4427
arene_1282,-597.4528
arene_1283,
arene_1284,
arene_1285,-1587.2841
arene_1286,-833.1769
arene_1287,-917.7586
arene_1288,-615.7761
arene_1289,-506.4248
arene_1290,-904.5019
arene_1291,-942.5705
arene_1292,
arene_1293,-1017.7572
arene_1294,-492.6336
arene_1294,-492.6336
arene_1295,-587.6204
arene_1296,-941.3518
arene_1297,-470.5606
arene_1298,-574.9388
arene_1299,-698.6558
arene_1300,-634.3837
arene_1301,-1173.2096
arene_1302,-808.4164
arene_1303,-561.7144
arene_1304,-603.5493
arene_1305,-797.322
arene_1305,-797.322
arene_1306,-706.1414
arene_1307,-1092.7795
arene_1308,-583.7889
arene_1309,-524.6586
arene_1310,-619.5895
arene_1311,-585.436
arene_1312,-357.3645
arene_1312,-357.3645
arene_1313,-833.1771
arene_1314,-813.2885
arene_1315,-486.5977
arene_1316,-536.7173
arene_1316,-536.7173
arene_1316,-536.7173
arene_1317,
arene_1318,-492.6322
arene_1318,-492.6322
arene_1318,-492.6322
arene_1319,-926.5693
arene_1320,-623.4856
arene_1321,-603.6059
arene_1322,-926.5592
arene_1323,-1269.2895
arene_1324,-540.5899
arene_1325,-942.5201
arene_1326,
arene_1327,-813.3345
arene_1328,-486.58
arene_1329,-508.6513
arene_1329,-508.6513
arene_1330,-417.4447
arene_1330,-417.4447
arene_1330,-417.4447
arene_1330,-417.4447
arene_1331,-583.789
arene_1332,-926.5027
arene_1333,-794.6017
arene_1333,-794.6017
arene_1334,-1017.7232
arene_1335,-675.0147
arene_1336,-448.4511
arene_1337,-846.356
arene_1337,-846.356
arene_1338,-494.2355
arene_1339,
arene_1340,-674.8927
arene_1341,-1017.6447
arene_1342,-845.3449
arene_1343,-904.4558
arene_1344,-540.5488
arene_1345,-448.4206
arene_1346,-1264.3224
arene_1347,-1269.2697
arene_1348,-924.3169
arene_1349,-846.4311
arene_1350,-946.3591
arene_1351,-866.2183
arene_1352,-581.5932
arene_1353,-769.7994
arene_1354,-1156.0891
arene_1355,-1004.2389
arene_1356,-1092.8511
arene_1357,-1344.4389
arene_1358,-1244.5252
arene_1359,-1573.964
arene_1360,-678.8269
arene_1361,-1156.0772
arene_1362,-813.3156
arene_1363,-846.4107
arene_1364,-506.3338
arene_1365,-942.5084
arene_1366,-829.3644
arene_1367,-486.5333
arene_1368,-524.6555
arene_1369,-678.7191
arene_1370,-598.5679
arene_1371,-474.3411
arene_1371,-474.3411
arene_1372,-486.5978
arene_1373,-1322.3282
arene_1374,-846.4641
arene_1375,-508.6123
arene_1375,-508.6123
arene_1376,-490.3235
arene_1377,-942.4942
arene_1378,-615.6667
arene_1379,-926.5487
arene_1380,-926.5236
arene_1381,-1021.4629
arene_1382,-845.3367
arene_1383,-581.5719
arene_1384,-506.3794
arene_1385,-603.6434
arene_1386,-829.3187
arene_1387,-583.8564
arene_1388,-769.8836
arene_1389,-1662.4465
arene_1390,-694.6572
arene_1391,-830.4366
arene_1392,-603.5867
arene_1393,-508.6399
arene_1393,-508.6399
arene_1394,
arene_1395,-794.5445
arene_1396,-540.5607
arene_1397,-619.535
arene_1398,-619.6027
arene_1399,-942.5129
arene_1400,-605.2467
arene_1401,-445.7278
arene_1402,-393.1345
arene_1403,-797.3309
arene_1404,-507.5124
arene_1405,-1001.7442
arene_1406,-583.8081
arene_1407,-583.7845
arene_1408,-962.3543
arene_1409,-492.6112
arene_1409,-492.6112
arene_1409,-492.6112
arene_1410,-1112.5871
arene_1411,-503.6646
arene_1412,
arene_1413,-1112.662
arene_1414,-1001.7498
arene_1415,-544.4269
arene_1416,-794.5573
arene_1417,-528.4127
arene_1418,-506.396
arene_1419,-908.301
arene_1420,-694.8608
arene_1421,-528.4452
arene_1422,-526.2765
arene_1423,-623.4517
arene_1424,-599.7247
arene_1425,-1001.6299
arene_1426,-1137.3312
arene_1426,-1137.3312
arene_1427,-454.5702
arene_1428,-817.1502
arene_1429,-524.6246
arene_1430,-512.4617
arene_1430,-512.4617
arene_1431,-581.5367
arene_1432,-663.7039
arene_1433,-813.3301
arene_1434,
arene_1435,-910.5034
arene_1435,-910.5034
arene_1436,-470.5701
arene_1437,-1364.2896
arene_1438,
arene_1439,-433.4659
arene_1439,-433.4659
arene_1440,-926.5204
arene_1441,-946.4043
arene_1441,-946.4043
arene_1442,-1687.1748
arene_1443,-524.5637
arene_1444,-524.6765
arene_1445,
arene_1446,
arene_1447,-586.3266
arene_1448,-526.2229
arene_1449,-490.3957
arene_1450,-942.5003
arene_1451,-607.4982
arene_1451,-607.4982
arene_1451,-607.4982
arene_1452,-490.4305
arene_1453,
arene_1454,-833.1927
arene_1455,-623.4182
arene_1456,-567.7344
arene_1456,-567.7344
arene_1457,-1169.3984
arene_1458,-678.7514
arene_1459,-522.3552
arene_1460,-470.622
arene_1461,-678.7626
arene_1462,-1041.384
arene_1463,-926.5524
arene_1464,-690.8663
arene_1465,-1017.6419
arene_1466,-962.3351
arene_1467,-603.652
arene_1468,-639.3104
arene_1469,-470.5478
arene_1470,-946.3163
arene_1471,-1001.6275
arene_1471,-1001.6275
arene_1472,-581.5444
arene_1473,-795.0647
arene_1474,-602.3613
arene_1475,-926.5841
arene_1476,-692.3799
arene_1476,-692.3799
arene_1476,-692.3799
arene_1476,-692.3799
arene_1477,-395.3704
arene_1477,-395.3704
arene_1478,-490.3898
arene_1479,-587.6169
arene_1479,-587.6169
arene_1480,-1269.274
arene_1481,
arene_1481,
arene_1481,
arene_1481,
arene_1481,
arene_1482,-599.7567
arene_1483,-506.3998
arene_1484,-496.4584
arene_1484,-496.4584
arene_1484,-496.4584
arene_1484,-496.4584
arene_1485,-583.7589
arene_1486,
arene_1487,-474.3983
arene_1487,-474.3983
arene_1488,
arene_1489,-1001.7296
arene_1490,-1687.2019
arene_1491,
arene_1492,-603.6274
arene_1493,-930.3564
arene_1494,
arene_1495,-584.6967
arene_1496,-788.4879
arene_1497,-490.4495
arene_1498,
arene_1499,
arene_1500,-926.5183
arene_1501,-888.4917
arene_1502,-445.724
arene_1503,-813.2868
arene_1504,-1251.0564
arene_1505,-587.5451
arene_1505,-587.5451
arene_1506,-926.5017
arene_1507,-926.4997
arene_1508,-570.3103
arene_1508,-570.3103
arene_1509,-710.6264
arene_1510,-486.5027
arene_1511,-619.6615
arene_1512,-342.9713
arene_1512,-342.9713
arene_1513,-714.5728
arene_1514,-674.8841
arene_1515,-548.317
arene_1516,-845.2974
arene_1517,-1017.6081
arene_1518,-867.3792
arene_1519,-470.5802
arene_1520,-1092.834
arene_1521,
arene_1522,-476.5998
arene_1522,-476.5998
arene_1522,-476.5998
arene_1523,-540.6006
arene_1524,-603.6623
arene_1524,-603.6623
arene_1525,-583.7795
arene_1525,-583.7795
arene_1526,-635.6224
arene_1527,-750.0632
arene_1528,-522.3199
arene_1529,-1033.62
arene_1530,-599.7753
arene_1531,-921.5737
arene_1532,
arene_1533,-1205.192
arene_1534,-656.662
arene_1535,-598.6087
arene_1536,-393.1837
arene_1537,-908.3113
arene_1538,-1021.4592
arene_1539,-1231.2648
arene_1540,-656.7018
arene_1541,
arene_1542,-544.51
arene_1543,-1344.457
arene_1544,-1173.1624
arene_1545,-681.3324
arene_1546,-567.8027
arene_1547,-1364.2804
arene_1548,-1021.5409
arene_1549,-502.5461
arene_1550,-908.3503
arene_1551,-486.5969
arene_1552,-544.4741
arene_1552,-544.4741
arene_1553,-510.2163
arene_1554,-926.5536
arene_1555,-1319.71
arene_1556,
arene_1557,-926.553
arene_1558,-601.421
arene_1559,-1147.2651
arene_1560,-565.551
arene_1561,-920.4282
arene_1562,
arene_1563,-1017.7493
arene_1564,-508.6282
arene_1565,-903.2922
arene_1566,
arene_1567,-618.3906
arene_1568,-524.6178
arene_1569,
arene_1570,-409.1276
arene_1571,-601.4728
arene_1572,-474.408
arene_1572,-474.408
arene_1573,-540.6153
arene_1574,-1140.0707
arene_1575,-508.6643
arene_1576,-528.4234
arene_1576,-528.4234
arene_1577,-467.8426
arene_1578,-937.4982
arene_1579,-1004.2511
arene_1580,-454.5051
arene_1580,-454.5051
arene_1580,-454.5051
arene_1581,-830.4249
arene_1581,-830.4249
arene_1582,-807.1922
arene_1583,-1037.581
arene_1584,-1247.2532
arene_1585,-849.1411
arene_1586,-1339.4755
arene_1587,-962.3745
arene_1588,-1156.0577
arene_1589,-908.2714
arene_1590,-690.8244
arene_1591,-619.5121
arene_1592,-1496.1517
arene_1593,-508.6717
arene_1593,-508.6717
arene_1594,-789.6332
arene_1595,
arene_1596,-619.6695
arene_1597,-754.1546
arene_1598,-958.4929
arene_1599,-619.5819
arene_1600,-599.8765
arene_1601,-585.429
arene_1602,-583.7334
arene_1603,-888.3985
arene_1603,-888.3985
arene_1604,-850.3259
arene_1605,-526.2044
arene_1606,
arene_1606,
arene_1607,-1021.5761
arene_1608,
arene_1609,-1037.4701
arene_1610,-924.3207
arene_1611,-710.6365
arene_1612,
arene_1613,-926.5653
arene_1613,-926.5653
arene_1614,-829.3481
arene_1615,-926.5556
arene_1616,-603.6412
arene_1616,-603.6412
arene_1617,-833.1207
arene_1618,-830.4587
arene_1619,-797.2958
arene_1619,-797.2958
arene_1620,-561.7148
arene_1621,-465.44
arene_1621,-465.44
arene_1622,-946.3376
arene_1623,
arene_1624,-583.801
arene_1625,-910.5436
arene_1625,-910.5436
arene_1626,-502.5388
arene_1627,-904.4036
arene_1628,-603.6497
arene_1629,-835.3771
arene_1629,-835.3771
arene_1629,-835.3771
arene_1630,-379.4219
arene_1630,-379.4219
arene_1630,-379.4219
arene_1631,-957.2821
arene_1632,-1231.2146
arene_1633,-957.3714
arene_1634,-393.1696
arene_1635,
arene_1636,-583.7484
arene_1637,
arene_1638,-849.1168
arene_1639,-561.6809
arene_1640,-395.3897
arene_1641,
arene_1642,-942.5276
arene_1643,
arene_1644,-846.489
arene_1645,-1021.5159
arene_1646,-1001.7143
arene_1647,-560.5597
arene_1648,-754.19
arene_1649,-942.5453
arene_1650,-999.4234
arene_1651,-1435.5436
arene_1652,-474.3953
arene_1652,-474.3953
arene_1653,-926.5304
arene_1654,-797.3294
arene_1654,-797.3294
arene_1655,-829.3535
arene_1656,-523.5603
arene_1657,-674.961
arene_1658,-562.7419
arene_1658,-562.7419
arene_1659,-1037.4841
arene_1660,
arene_1661,-698.6158
arene_1662,-1092.7927
arene_1663,-946.3801
arene_1664,
arene_1665,-540.5978
arene_1666,-619.594
arene_1667,-490.3468
arene_1668,-1001.6672
arene_1669,-526.2509
arene_1670,-908.2499
arene_1671,
arene_1672,-490.4608
arene_1673,-904.452
arene_1674,
arene_1675,-433.5016
arene_1676,-490.3935
arene_1677,-599.7955
arene_1678,-524.6508
arene_1679,
arene_1679,
arene_1679,
arene_1680,-732.1148
arene_1681,-490.3808
arene_1682,-1264.3159
arene_1683,-867.4183
arene_1684,
arene_1685,
arene_1686,
arene_1687,
arene_1688,-508.6252
arene_1688,-508.6252
arene_1689,-942.5397
arene_1690,-454.5891
arene_1690,-454.5891
arene_1691,-1041.3974
arene_1692,-373.3536
arene_1693,-583.8524
arene_1693,-583.8524
arene_1694,-698.617
arene_1695,-1092.8045
arene_1696,-587.6253
arene_1696,-587.6253
arene_1697,-926.4859
arene_1698,-769.8511
arene_1699,-1247.2473
arene_1700,-490.468
arene_1700,-490.468
arene_1701,-603.6413
arene_1702,-926.5611
arene_1703,-379.3973
arene_1703,-379.3973
arene_1704,-1017.5865
arene_1705,-1360.4737
arene_1706,-492.6605
arene_1706,-492.6605
arene_1706,-492.6605
arene_1707,-601.4136
arene_1708,-523.4115
arene_1709,-578.7819
arene_1710,
arene_1711,-395.4087
arene_1712,-1285.2615
arene_1713,-615.8008
arene_1714,
arene_1715,-681.335
arene_1716,-957.3273
arene_1717,
arene_1718,-833.1926
arene_1719,
arene_1720,
arene_1721,-888.4576
arene_1722,
arene_1723,-487.5942
arene_1723,-487.5942
arene_1724,-528.4279
arene_1725,
arene_1726,-908.3344
arene_1727,-926.4913
arene_1728,-490.3894
arene_1729,-674.9724
arene_1730,
arene_1731,-603.5858
arene_1732,-917.6907
arene_1733,-385.4408
arene_1733,-385.4408
arene_1734,
arene_1735,-658.9436
arene_1736,-427.403
arene_1737,
arene_1738,-1172.075
arene_1739,-506.2972
arene_1740,-577.633
arene_1741,-656.5743
arene_1742,-583.7273
arene_1743,-829.3284
arene_1744,-921.599
arene_1745,-1017.7248
arene_1746,-690.8364
arene_1747,-901.7716
arene_1748,-698.6485
arene_1749,
arene_1750,-920.386
arene_1751,-920.4324
arene_1752,-1021.5639
arene_1753,-545.7716
arene_1754,-598.5646
arene_1755,-750.0619
arene_1756,-264.0054
arene_1757,-835.3802
arene_1757,-835.3802
arene_1757,-835.3802
arene_1758,-925.4215
arene_1758,-925.4215
arene_1759,-926.506
arene_1760,
arene_1761,-619.6075
arene_1762,-567.7891
arene_1763,-813.3412
arene_1764,-490.3409
arene_1765,-561.6197
arene_1766,-1435.5607
arene_1767,
arene_1768,-583.7139
arene_1769,
arene_1770,-826.6022
arene_1771,-623.4652
arene_1772,-581.5739
arene_1773,-619.5752
arene_1774,-486.5428
arene_1775,-560.4445
arene_1776,-1269.2908
arene_1777,-698.662
arene_1778,-926.5445
arene_1779,-901.6988
arene_1780,
arene_1781,-512.4762
arene_1781,-512.4762
arene_1782,-678.7615
arene_1783,-490.4208
arene_1784,-594.8017
arene_1785,-1021.5687
arene_1786,-732.0997
arene_1787,
arene_1788,-738.2035
arene_1789,-1339.484
arene_1790,-1042.8919
arene_1791,-928.1625
arene_1792,-583.7761
arene_1793,-810.6085
arene_1794,-486.5443
arene_1795,-561.7694
arene_1796,-490.4205
arene_1797,-1231.2482
arene_1798,-457.0885
arene_1799,-1092.7959
arene_1800,-942.53
arene_1801,-619.6316
arene_1802,-833.208
arene_1803,-946.3793
arene_1804,-1001.7251
arene_1805,-826.6212
arene_1806,-560.4417
arene_1807,-1269.2889
arene_1808,-486.5658
arene_1809,-1322.3308
arene_1810,-917.7128
arene_1811,-694.8626
arene_1812,-946.3837
arene_1813,
arene_1814,-490.3636
arene_1815,-582.5795
arene_1815,-582.5795
arene_1816,-619.7017
arene_1817,-674.8882
arene_1818,-522.399
arene_1819,-487.6506
arene_1820,-526.2081
arene_1821,-489.0919
arene_1822,
arene_1823,-583.7212
arene_1824,-851.3625
arene_1824,-851.3625
arene_1825,-619.6158
arene_1826,-449.4562
arene_1826,-449.4562
arene_1827,-1033.6175
arene_1828,-603.5897
arene_1829,-508.6244
arene_1829,-508.6244
arene_1829,-508.6244
arene_1830,-623.3903
arene_1831,-694.7979
arene_1832,-769.865
arene_1833,-813.3861
arene_1833,-813.3861
arene_1834,-926.5338
arene_1835,-1322.3467
arene_1836,-716.0888
arene_1837,-577.682
arene_1838,-607.455
arene_1839,-582.5766
arene_1839,-582.5766
arene_1840,-908.2716
arene_1841,-829.2464
arene_1842,-1017.6741
arene_1843,-508.6326
arene_1843,-508.6326
arene_1844,-1021.4178
arene_1845,-674.8679
arene_1846,-829.3261
arene_1847,-524.6344
arene_1848,-690.832
arene_1849,-910.5341
arene_1850,-1231.272
arene_1851,-1021.5659
arene_1852,-470.6062
arene_1852,-470.6062
arene_1853,-1285.2977
arene_1854,-1041.3563
arene_1855,-842.6155
arene_1856,-599.8617
arene_1857,-583.8122
arene_1858,-1244.5013
arene_1859,-1231.2269
arene_1860,-502.5878
arene_1861,-1017.6149
arene_1862,-1042.8783
arene_1863,-926.5122
arene_1864,-623.4626
arene_1865,-921.5753
arene_1866,-1021.4947
arene_1867,-910.5265
arene_1867,-910.5265
arene_1868,-603.6845
arene_1869,-1360.4284
arene_1870,
arene_1871,-523.5085
arene_1872,-1001.7167
arene_1873,-599.7107
arene_1874,-926.502
arene_1875,-962.3362
arene_1876,-578.7932
arene_1877,-698.6547
arene_1878,-921.5348
arene_1879,-661.5064
arene_1880,-512.4591
arene_1880,-512.4591
arene_1881,
arene_1881,
arene_1882,-738.2045
arene_1883,-845.3021
arene_1884,-599.731
arene_1885,-926.5098
arene_1886,-946.3602
arene_1887,-979.5656
arene_1888,
arene_1889,-465.4979
arene_1890,-599.7879
arene_1891,
arene_1892,-738.1847
arene_1893,-623.4726
arene_1894,-567.7913
arene_1895,-583.808
arene_1896,-946.3953
arene_1897,-698.6346
arene_1898,-524.6416
arene_1899,-1269.2372
arene_1900,-867.3831
